@relation arff

@attribute Time numeric
@attribute ' Radiation' {'0 category','5 category','10 category','20 category','25 category','35 category','50 category','60 category','85 category','110 category','130 category','160 category','190 category','205 category','240 category','275 category','300 category','325 category','345 category','365 category','370 category','425 category','460 category','510 category','565 category','310 category','230 category','625 category','805 category','670 category','680 category','690 category','700 category','715 category','745 category','610 category','760 category','775 category','790 category','820 category','855 category','875 category','870 category','890 category','910 category','925 category','935 category','945 category','955 category','960 category','970 category','975 category','985 category','990 category','995 category','1005 category','1010 category','1015 category','1020 category','1025 category','1030 category','1035 category','1040 category','1000 category','980 category','965 category','915 category','900 category','880 category','840 category','830 category','815 category','800 category','785 category','770 category','755 category','740 category','720 category','705 category','685 category','655 category','635 category','620 category','595 category','580 category','560 category','540 category','520 category','500 category','480 category','440 category','415 category','395 category','375 category','355 category','305 category','280 category','250 category','220 category','165 category','15 category','30 category','45 category','80 category','105 category','155 category','180 category','210 category','295 category','315 category','340 category','405 category','380 category','400 category','420 category','445 category','505 category','600 category','640 category','675 category','725 category','780 category','825 category','845 category','850 category','895 category','905 category','950 category','940 category','920 category','885 category','860 category','730 category','695 category','660 category','605 category','585 category','545 category','525 category','485 category','465 category','385 category','320 category','270 category','215 category','40 category','55 category','65 category','75 category','200 category','115 category','95 category','150 category','135 category','140 category','175 category','120 category','145 category','255 category','515 category','225 category','265 category','260 category','930 category','645 category','750 category','285 category','330 category','170 category','245 category','350 category','455 category','1065 category','1385 category','1155 category','1150 category','1135 category','1300 category','1145 category','590 category','570 category','550 category','530 category','495 category','470 category','450 category','430 category','410 category','390 category','70 category','475 category','535 category','555 category','615 category','865 category','1050 category','835 category','665 category','650 category','630 category','195 category','185 category','100 category','90 category','235 category','335 category','795 category','435 category','1060 category','1070 category','1075 category','1045 category','765 category','360 category','125 category','290 category','1255 category','1220 category','1090 category','1095 category','735 category','1250 category','1170 category','1120 category','1105 category','1330 category','1235 category','1115 category','490 category','1055 category','710 category','810 category','1100 category','1110 category','1265 category','1205 category','575 category','1080 category','1085 category','1285 category','1160 category','1165 category','1225 category','1130 category','1190 category','1240 category','1185 category','1360 category','1180 category','1245 category','1195 category','1140 category','1600 category','1475 category','1370 category','1410 category','1200 category','1450 category','1175 category','1275 category','1260 category','1350 category','1420 category','1315 category','1280 category','1290 category','1230 category','1215 category'}
@attribute ' Temperature' numeric
@attribute ' Pressure' numeric
@attribute ' Humidity' numeric
@attribute ' WindDirection(Degrees)' numeric
@attribute ' Speed' numeric

@data
73518,'320 category',54,30.4,78,114.74,3.37
73024,'295 category',53,30.4,80,141.69,5.62
72518,'270 category',52,30.4,82,162.19,4.5
72021,'240 category',51,30.4,83,156.29,5.62
71519,'215 category',50,30.39,85,150.1,4.5
71022,'160 category',49,30.39,86,169.42,5.62
70524,'25 category',48,30.39,86,168.51,5.62
70019,'20 category',48,30.39,87,155.47,5.62
65518,'20 category',47,30.39,87,171.38,5.62
65024,'20 category',47,30.39,87,185.45,6.75
64521,'20 category',47,30.39,87,172.69,7.87
64020,'15 category',46,30.38,87,195.59,6.75
63520,'15 category',46,30.38,87,189.89,6.75
63022,'15 category',46,30.38,87,192.26,5.62
62519,'10 category',46,30.38,87,189.68,7.87
62021,'10 category',46,30.38,86,189.87,7.87
61521,'5 category',46,30.38,86,185.96,4.5
61024,'5 category',46,30.38,86,187.6,6.75
60521,'5 category',46,30.38,85,187.14,6.75
60022,'0 category',46,30.38,85,185.37,6.75
55019,'0 category',46,30.38,84,188.5,7.87
54526,'0 category',46,30.38,84,189.81,7.87
54021,'0 category',46,30.38,84,190.4,7.87
53521,'0 category',46,30.37,84,186.28,9
53021,'0 category',46,30.38,84,184.25,9
52520,'0 category',46,30.37,84,196.6,7.87
52020,'0 category',46,30.37,84,188.73,7.87
51521,'0 category',46,30.37,85,187.27,9
51021,'0 category',46,30.37,85,191.32,9
50521,'0 category',46,30.37,85,187.04,5.62
50021,'0 category',46,30.37,84,189.8,5.62
45521,'0 category',46,30.37,84,175.22,5.62
45022,'0 category',46,30.37,84,189.17,6.75
44522,'0 category',46,30.37,84,194.28,7.87
44020,'0 category',46,30.37,84,190.57,7.87
43522,'0 category',46,30.37,84,182.87,6.75
43020,'0 category',46,30.37,84,191.63,6.75
42521,'0 category',46,30.37,84,192.17,6.75
42030,'0 category',46,30.37,84,187.33,6.75
41522,'0 category',46,30.37,84,182.58,4.5
41026,'0 category',46,30.37,84,192.3,5.62
40518,'0 category',47,30.37,84,191.24,5.62
40021,'0 category',47,30.37,84,189.47,5.62
35521,'0 category',47,30.37,84,175.34,4.5
35022,'0 category',46,30.37,84,171,5.62
34528,'0 category',46,30.37,84,186.46,5.62
34019,'0 category',46,30.37,84,170.05,4.5
33518,'0 category',47,30.37,84,187.24,6.75
33019,'0 category',47,30.37,84,181.58,6.75
32522,'0 category',47,30.37,84,192.97,6.75
32025,'0 category',47,30.37,84,160.03,5.62
31530,'0 category',47,30.37,85,185.74,6.75
31021,'0 category',47,30.37,85,176.62,4.5
30524,'0 category',47,30.37,85,176.95,5.62
30019,'0 category',47,30.37,85,187.04,5.62
25520,'0 category',47,30.37,85,178.66,4.5
25024,'0 category',48,30.37,84,182.48,5.62
24521,'0 category',48,30.37,84,148.55,5.62
24025,'0 category',48,30.37,84,171.57,4.5
23519,'0 category',48,30.38,85,189.6,6.75
23021,'0 category',48,30.38,85,178.33,5.62
22521,'0 category',48,30.38,85,178.33,4.5
22019,'0 category',48,30.38,85,177.29,5.62
21522,'0 category',48,30.38,86,146.94,4.5
21021,'0 category',47,30.38,86,174.64,5.62
20524,'0 category',48,30.38,87,183.53,7.87
20020,'0 category',48,30.38,86,185.82,6.75
15530,'0 category',48,30.38,86,185.19,7.87
15021,'0 category',48,30.38,87,185.37,7.87
14523,'0 category',48,30.38,87,186.36,7.87
14020,'0 category',48,30.38,87,184.18,5.62
13523,'0 category',48,30.38,88,189.84,6.75
13026,'0 category',48,30.39,88,188.96,5.62
12521,'0 category',48,30.39,88,171.49,4.5
12021,'0 category',48,30.39,89,179.44,5.62
11525,'0 category',48,30.39,89,187.36,5.62
10520,'0 category',48,30.39,89,177.37,5.62
10020,'0 category',48,30.39,89,185.67,5.62
5519,'0 category',48,30.39,89,171.18,4.5
5021,'0 category',48,30.39,89,187.64,7.87
4523,'0 category',49,30.39,89,187,6.75
4022,'0 category',49,30.4,89,180.05,5.62
3522,'0 category',49,30.4,89,188.22,6.75
3019,'0 category',49,30.4,89,187.61,6.75
2519,'0 category',49,30.4,89,182.03,5.62
1023,'0 category',49,30.4,89,169.59,3.37
524,'0 category',49,30.4,89,184.15,6.75
19,'0 category',49,30.4,89,185.04,5.62
235524,'0 category',49,30.4,89,178.36,4.5
235020,'0 category',49,30.4,90,177.36,4.5
234524,'0 category',49,30.4,90,178.04,4.5
234024,'0 category',49,30.4,90,176.62,4.5
233019,'0 category',49,30.41,89,180.47,4.5
232524,'0 category',50,30.41,89,169.69,4.5
232023,'0 category',50,30.41,89,174.97,3.37
231518,'0 category',50,30.41,89,167.05,4.5
231019,'0 category',50,30.41,88,159.49,2.25
230524,'0 category',50,30.41,88,166.48,4.5
230021,'0 category',50,30.41,88,164.35,4.5
225521,'0 category',50,30.41,88,167.11,4.5
225027,'0 category',50,30.41,89,178.27,6.75
224526,'0 category',50,30.41,89,179.76,4.5
224027,'0 category',50,30.41,89,187.54,6.75
223520,'0 category',50,30.41,90,176.06,7.87
223019,'0 category',50,30.41,91,181.79,5.62
222523,'0 category',50,30.41,91,182.98,5.62
222021,'0 category',50,30.41,92,184.99,5.62
221522,'0 category',50,30.41,92,180.08,5.62
221023,'0 category',50,30.41,91,178.12,5.62
220522,'0 category',50,30.41,92,179.16,3.37
220022,'0 category',50,30.41,91,178.94,3.37
215520,'0 category',50,30.41,91,178.47,5.62
215019,'0 category',50,30.41,91,175.26,4.5
214522,'0 category',51,30.41,92,179.89,5.62
214024,'0 category',51,30.41,93,179.58,4.5
213520,'0 category',51,30.41,93,179.65,5.62
213023,'0 category',50,30.41,94,180.05,5.62
212522,'0 category',50,30.41,94,181.01,7.87
212019,'0 category',50,30.41,95,175.15,6.75
211519,'0 category',50,30.41,95,170.13,4.5
211021,'0 category',50,30.41,95,171.48,4.5
210521,'0 category',50,30.41,94,164.25,3.37
210019,'0 category',50,30.41,94,164.22,4.5
205524,'0 category',51,30.41,94,161.59,2.25
205020,'0 category',51,30.41,95,161.59,3.37
204519,'0 category',51,30.41,95,161.59,3.37
204020,'0 category',51,30.41,95,157.74,3.37
203521,'0 category',51,30.41,95,157.7,3.37
203024,'0 category',51,30.41,95,157.73,3.37
202519,'0 category',51,30.41,95,181.5,2.25
202019,'0 category',51,30.41,95,181.51,3.37
201519,'0 category',51,30.4,94,181.56,2.25
201019,'0 category',51,30.4,94,181.55,2.25
200523,'0 category',52,30.4,93,181.56,3.37
200022,'0 category',52,30.4,94,182.23,3.37
195523,'0 category',52,30.4,96,182.99,1.12
195023,'0 category',52,30.4,97,183.01,1.12
194524,'0 category',52,30.4,96,183.01,1.12
194019,'0 category',52,30.4,96,183.01,1.12
193521,'0 category',52,30.4,96,183.02,2.25
193023,'0 category',52,30.39,96,183.01,2.25
192522,'0 category',52,30.39,96,183.01,3.37
192019,'0 category',52,30.39,95,183.01,1.12
191520,'0 category',52,30.39,95,183.01,2.25
191025,'0 category',52,30.39,95,183.01,2.25
190525,'0 category',53,30.39,95,183.01,2.25
190023,'0 category',53,30.39,95,183.01,4.5
185521,'0 category',53,30.39,94,178.45,4.5
185026,'0 category',53,30.38,94,41.5,2.25
184518,'0 category',53,30.38,94,41.5,2.25
184019,'0 category',54,30.38,94,41.5,2.25
183519,'0 category',54,30.38,94,41.5,1.12
183024,'0 category',54,30.38,95,41.5,0
182522,'0 category',55,30.38,94,41.52,2.25
182022,'5 category',55,30.38,93,39.77,0
181520,'5 category',55,30.38,93,39.77,1.12
181026,'5 category',55,30.38,93,39.77,0
180521,'10 category',56,30.38,92,28.99,3.37
180020,'10 category',56,30.38,89,11.71,3.37
175519,'15 category',56,30.38,87,20.66,1.12
175019,'15 category',56,30.38,87,20.65,3.37
174521,'20 category',56,30.37,87,34.36,1.12
174021,'30 category',57,30.37,87,35.69,1.12
173524,'40 category',57,30.37,86,10.57,2.25
173021,'45 category',57,30.37,83,40.93,1.12
172520,'55 category',57,30.37,85,41.78,1.12
172021,'55 category',57,30.37,87,52.25,2.25
171524,'65 category',57,30.37,88,59.48,1.12
171022,'80 category',57,30.37,88,13.05,1.12
170521,'75 category',57,30.37,88,61.05,4.5
170020,'325 category',57,30.37,88,2.84,6.75
165520,'200 category',57,30.37,88,51.31,3.37
165020,'115 category',57,30.36,88,351.83,2.25
164520,'110 category',57,30.36,87,25.03,3.37
164022,'95 category',58,30.36,87,34.25,2.25
163523,'150 category',58,30.36,87,16.25,4.5
163020,'180 category',57,30.36,87,26.77,2.25
162519,'150 category',58,30.36,87,6.76,5.62
162022,'135 category',58,30.36,86,32.98,6.75
161524,'140 category',58,30.36,86,14.19,2.25
161025,'175 category',58,30.36,85,2.39,6.75
160521,'120 category',58,30.36,85,0.11,6.75
160026,'145 category',59,30.36,85,0.17,2.25
155524,'205 category',60,30.36,82,0.11,6.75
155022,'255 category',59,30.36,79,350.24,1.12
154518,'515 category',59,30.36,80,60.96,6.75
154022,'210 category',59,30.36,82,24.93,1.12
153518,'425 category',59,30.36,82,31.94,5.62
153025,'380 category',59,30.36,83,0.57,1.12
152521,'225 category',59,30.37,83,34.47,4.5
152020,'225 category',59,30.37,83,353.64,6.75
151522,'265 category',59,30.36,83,26.51,3.37
151024,'230 category',59,30.37,81,30.97,6.75
150520,'260 category',60,30.37,81,0.1,5.62
150021,'265 category',61,30.37,79,32.34,6.75
145523,'930 category',61,30.37,80,6.88,5.62
145020,'990 category',60,30.37,83,44.18,7.87
144519,'645 category',60,30.36,82,359.93,4.5
144022,'505 category',61,30.37,81,348.15,7.87
143520,'270 category',61,30.36,78,27.95,3.37
143023,'750 category',61,30.36,77,31.14,4.5
142521,'375 category',61,30.36,77,26.33,6.75
142021,'200 category',60,30.36,77,22.74,6.75
141520,'285 category',60,30.37,74,23.78,2.25
141024,'620 category',60,30.37,75,46.1,5.62
140522,'1020 category',60,30.37,77,12.35,4.5
140020,'330 category',60,30.37,77,45.28,5.62
135520,'325 category',59,30.37,78,2.85,3.37
135019,'310 category',59,30.37,81,0.11,4.5
134523,'305 category',59,30.37,81,19.28,4.5
134027,'295 category',59,30.37,83,359.84,4.5
133526,'225 category',59,30.37,79,37.64,7.87
133019,'135 category',59,30.37,81,1.05,2.25
132527,'160 category',59,30.37,82,4.13,3.37
132021,'170 category',60,30.37,82,0.62,4.5
131522,'190 category',60,30.38,83,27.22,5.62
131027,'245 category',60,30.38,79,12.01,4.5
130520,'480 category',60,30.38,82,348.56,4.5
130018,'355 category',60,30.38,81,55.65,5.62
125521,'260 category',60,30.39,79,32.8,4.5
125022,'270 category',60,30.39,82,11.4,3.37
124521,'330 category',60,30.39,80,5.97,5.62
124021,'265 category',60,30.39,81,6.53,9
123520,'280 category',61,30.39,79,10.02,6.75
123019,'250 category',61,30.39,78,0.1,1.12
122518,'250 category',61,30.39,77,25.11,10.12
122022,'350 category',61,30.39,76,26.11,9
121523,'455 category',62,30.4,73,0.11,13.5
121021,'420 category',64,30.4,71,1.36,11.25
120522,'1065 category',63,30.4,70,336.36,5.62
120025,'915 category',64,30.4,71,26.87,5.62
115521,'700 category',63,30.4,71,22.55,5.62
115021,'720 category',63,30.4,70,127.34,4.5
114525,'900 category',63,30.4,71,348.92,5.62
114028,'840 category',63,30.4,69,65.38,1.12
113524,'1385 category',63,30.4,69,13.13,9
113022,'1155 category',62,30.4,70,351.19,5.62
112521,'1150 category',62,30.4,66,83.55,6.75
112022,'670 category',63,30.4,67,336.46,6.75
111527,'1135 category',63,30.4,71,36.78,7.87
111025,'1300 category',63,30.41,68,34.35,3.37
110521,'1150 category',62,30.41,71,19.41,2.25
110029,'1145 category',62,30.41,70,31.76,4.5
105522,'1010 category',62,30.41,66,53.89,6.75
105021,'560 category',62,30.41,67,45.08,4.5
104519,'1040 category',61,30.41,71,44.53,7.87
104021,'1010 category',60,30.41,71,0.11,4.5
103521,'940 category',60,30.41,70,0.36,6.75
103021,'920 category',60,30.41,69,6.4,3.37
102522,'905 category',60,30.41,71,16.93,3.37
102021,'895 category',59,30.41,70,0.11,6.75
101020,'875 category',60,30.41,69,17.98,5.62
100521,'860 category',60,30.41,70,324.63,3.37
100020,'845 category',60,30.41,71,21.06,4.5
95520,'830 category',59,30.41,71,23.17,4.5
95023,'820 category',59,30.41,70,28.34,4.5
94520,'805 category',59,30.41,74,3.46,2.25
94020,'790 category',59,30.41,76,0.11,5.62
93522,'775 category',59,30.41,78,9.12,5.62
93021,'760 category',59,30.4,78,37.4,5.62
92521,'745 category',60,30.4,78,10.93,5.62
92019,'730 category',60,30.4,73,30.69,5.62
91522,'715 category',59,30.4,72,0.12,6.75
91018,'695 category',59,30.4,76,9.41,4.5
90522,'680 category',58,30.4,79,30.46,4.5
90024,'660 category',58,30.4,79,11.8,4.5
85525,'645 category',58,30.4,79,14.39,2.25
85019,'625 category',58,30.4,78,0.19,4.5
84525,'610 category',58,30.4,78,36.04,4.5
84022,'590 category',58,30.4,81,9.58,3.37
83521,'570 category',59,30.4,76,56.26,5.62
83021,'550 category',59,30.39,67,3.35,6.75
82523,'530 category',59,30.39,65,60.54,1.12
82027,'515 category',58,30.39,67,50.13,0
81524,'495 category',57,30.39,72,31.17,2.25
81027,'470 category',57,30.39,74,104.99,2.25
80520,'450 category',56,30.39,79,97.78,1.12
80020,'430 category',55,30.38,81,54.01,4.5
75519,'410 category',54,30.38,83,43.27,4.5
75022,'390 category',52,30.38,88,124.56,2.25
74520,'365 category',50,30.38,93,160.38,5.62
74023,'345 category',49,30.38,97,146.08,7.87
73522,'325 category',49,30.38,97,157.65,7.87
73019,'300 category',48,30.38,97,157.57,10.12
72523,'200 category',48,30.38,97,152.08,4.5
72024,'210 category',48,30.38,95,125.84,7.87
71520,'120 category',48,30.38,94,90.79,3.37
71023,'170 category',48,30.38,87,36.45,9
70522,'20 category',47,30.37,85,182.84,2.25
70020,'20 category',47,30.37,83,184.96,4.5
65519,'20 category',47,30.37,83,166.88,3.37
65019,'20 category',47,30.37,82,154.86,2.25
64520,'20 category',47,30.37,82,154.32,2.25
64024,'15 category',47,30.37,82,161.32,2.25
63523,'15 category',46,30.37,83,161.57,2.25
63018,'15 category',46,30.37,85,172,5.62
62523,'10 category',46,30.37,83,180.14,6.75
62021,'10 category',46,30.37,81,174.75,9
61521,'5 category',46,30.37,80,181.3,2.25
61022,'5 category',46,30.37,79,181.3,3.37
60520,'5 category',46,30.37,79,179.55,4.5
60020,'0 category',46,30.37,78,191.03,3.37
55523,'0 category',46,30.37,79,193.75,4.5
55022,'0 category',46,30.37,78,197.88,5.62
54522,'0 category',46,30.37,78,200.47,4.5
54024,'0 category',47,30.37,81,200.49,5.62
53521,'0 category',47,30.37,83,196.22,5.62
53021,'0 category',47,30.37,83,201.36,4.5
52523,'0 category',47,30.37,84,201.36,3.37
52019,'0 category',47,30.37,82,201.34,4.5
51522,'0 category',48,30.36,80,223.56,3.37
51021,'0 category',48,30.36,79,210.68,5.62
50524,'0 category',48,30.36,80,223.45,11.25
50019,'0 category',48,30.36,82,206.91,4.5
45521,'0 category',48,30.36,88,176.9,5.62
45020,'0 category',48,30.36,90,169.55,5.62
44522,'0 category',48,30.36,92,164.62,6.75
44021,'0 category',48,30.36,92,178.25,7.87
43525,'0 category',48,30.36,91,172.88,7.87
43018,'0 category',47,30.36,90,188.92,6.75
42521,'0 category',47,30.36,87,178.79,10.12
42018,'0 category',47,30.36,79,189.61,7.87
41520,'0 category',47,30.36,74,179.69,7.87
41023,'0 category',47,30.36,73,184.99,7.87
40523,'0 category',46,30.36,74,189.53,6.75
40019,'0 category',46,30.36,75,197.99,10.12
35520,'0 category',46,30.36,75,195.86,9
35019,'0 category',47,30.36,74,197.82,7.87
34518,'0 category',47,30.36,73,191.53,5.62
34019,'0 category',46,30.36,72,197.52,4.5
33520,'0 category',46,30.36,74,184.84,4.5
33021,'0 category',46,30.36,73,188.07,3.37
32523,'0 category',46,30.36,74,172.03,7.87
32021,'0 category',46,30.36,74,173.97,4.5
31522,'0 category',46,30.36,75,166.51,2.25
31024,'0 category',46,30.37,75,166.7,5.62
30519,'0 category',46,30.37,72,169.96,6.75
30020,'0 category',46,30.36,72,205.07,5.62
25520,'0 category',46,30.37,74,188.81,7.87
25023,'0 category',46,30.37,73,171.95,5.62
24522,'0 category',47,30.37,73,174.19,6.75
24020,'0 category',47,30.37,74,166.65,5.62
23521,'0 category',48,30.37,74,175.51,5.62
23021,'0 category',48,30.37,72,185.07,7.87
22521,'0 category',48,30.37,75,181.16,10.12
22019,'0 category',48,30.37,81,184.98,5.62
21525,'0 category',48,30.37,84,175.26,9
21022,'0 category',48,30.37,84,175.33,4.5
20523,'0 category',48,30.37,84,176.7,6.75
20022,'0 category',48,30.37,83,124,7.87
15520,'0 category',48,30.37,83,163.14,3.37
15022,'0 category',47,30.38,83,178.18,7.87
14520,'0 category',47,30.38,83,172.67,7.87
14022,'0 category',47,30.38,82,148.2,6.75
13522,'0 category',48,30.38,83,194.22,6.75
13022,'0 category',47,30.38,82,194.72,11.25
12518,'0 category',47,30.38,81,197.39,9
12021,'0 category',47,30.38,80,185.16,5.62
11525,'0 category',47,30.39,76,169.69,5.62
11025,'0 category',47,30.39,75,176.66,6.75
5524,'0 category',46,30.39,77,178.51,3.37
5024,'0 category',46,30.4,78,182.8,3.37
4519,'0 category',46,30.4,79,172.2,3.37
4021,'0 category',46,30.4,79,182.66,5.62
3520,'0 category',46,30.4,78,173.85,2.25
3023,'0 category',46,30.4,79,173.87,6.75
2520,'0 category',46,30.4,79,173.86,4.5
524,'0 category',46,30.4,79,175.68,4.5
23,'0 category',46,30.41,78,173.8,5.62
235526,'0 category',46,30.41,77,170.77,4.5
235021,'0 category',46,30.41,74,178.44,4.5
234526,'0 category',47,30.41,69,169.71,4.5
234025,'0 category',47,30.41,67,172.56,3.37
233523,'0 category',47,30.41,67,150.45,5.62
233021,'0 category',47,30.41,69,171.8,5.62
232521,'0 category',47,30.41,69,160.75,4.5
232023,'0 category',47,30.41,71,124.19,2.25
231519,'0 category',47,30.41,70,150.78,4.5
231022,'0 category',47,30.41,66,147.53,5.62
230519,'0 category',47,30.42,64,156.35,5.62
230028,'0 category',47,30.42,64,137.95,4.5
225519,'0 category',48,30.42,64,158.9,4.5
225020,'0 category',48,30.42,62,111.83,2.25
224520,'0 category',48,30.42,62,98.36,4.5
224019,'0 category',48,30.42,61,94.26,3.37
223523,'0 category',48,30.43,60,170.29,3.37
223028,'0 category',48,30.43,60,162.35,3.37
222546,'0 category',48,30.43,60,130.79,5.62
222022,'0 category',47,30.42,62,150.91,5.62
221523,'0 category',47,30.43,64,151.1,6.75
221024,'0 category',47,30.43,68,176.98,5.62
220519,'0 category',48,30.43,67,161.98,9
220021,'0 category',48,30.43,66,155.13,4.5
215518,'0 category',48,30.43,63,114.4,3.37
215019,'0 category',48,30.43,59,75.79,3.37
214523,'0 category',49,30.43,57,48.5,4.5
214024,'0 category',49,30.43,56,99.45,3.37
213018,'0 category',49,30.43,56,154.74,1.12
212523,'0 category',48,30.43,55,162.28,3.37
212021,'0 category',48,30.43,56,150.34,5.62
211520,'0 category',48,30.43,57,172.26,4.5
211022,'0 category',48,30.43,56,149.16,3.37
210526,'0 category',48,30.43,57,138.9,3.37
210019,'0 category',49,30.43,57,100.12,3.37
205524,'0 category',49,30.43,56,126.17,4.5
205024,'0 category',49,30.43,56,111.95,12.37
204519,'0 category',49,30.43,56,118.15,10.12
204020,'0 category',49,30.43,56,105.61,11.25
203524,'0 category',49,30.42,57,136.74,9
203035,'0 category',49,30.42,57,111.24,5.62
202526,'0 category',49,30.42,58,148.46,4.5
202019,'0 category',49,30.42,58,147.39,9
201520,'0 category',49,30.42,61,169.58,4.5
201021,'0 category',49,30.42,63,154.28,2.25
200522,'0 category',49,30.42,65,163.41,6.75
200020,'0 category',49,30.42,66,77.55,10.12
195521,'0 category',49,30.42,66,134.67,4.5
195031,'0 category',49,30.42,66,140.94,9
194519,'0 category',49,30.42,67,142.52,10.12
194022,'0 category',49,30.41,67,107.91,9
193519,'0 category',49,30.41,68,136.67,4.5
193020,'0 category',49,30.41,68,116.51,5.62
192523,'0 category',49,30.41,68,84.75,6.75
192024,'0 category',49,30.41,69,124.03,4.5
191520,'0 category',49,30.41,68,132.29,6.75
191021,'0 category',49,30.41,70,127.99,7.87
190527,'0 category',49,30.41,69,87.77,4.5
190021,'0 category',49,30.4,68,107.19,9
185525,'0 category',49,30.4,69,100.35,4.5
185019,'0 category',50,30.4,68,64.43,4.5
184520,'0 category',50,30.4,69,327.69,4.5
184020,'0 category',50,30.4,70,81.45,5.62
183520,'0 category',50,30.39,73,49.53,2.25
183019,'0 category',50,30.39,75,104.11,6.75
182522,'0 category',50,30.39,78,58.86,11.25
182020,'5 category',50,30.39,80,68.68,4.5
181520,'5 category',50,30.39,81,67.66,4.5
181019,'10 category',51,30.39,84,79.54,6.75
180521,'10 category',52,30.39,84,86.63,4.5
180024,'20 category',52,30.39,86,128.64,5.62
175521,'25 category',53,30.39,87,88.1,4.5
175019,'35 category',53,30.39,86,85.26,4.5
174521,'50 category',53,30.39,84,45.16,4.5
174020,'70 category',53,30.39,86,85.51,3.37
173519,'115 category',53,30.39,87,24.05,7.87
173022,'190 category',53,30.39,86,1.09,5.62
172520,'160 category',54,30.38,86,42.52,13.5
172019,'270 category',54,30.39,85,94.13,2.25
171519,'225 category',55,30.38,84,48.11,6.75
171022,'310 category',55,30.38,83,36.69,4.5
170521,'305 category',55,30.39,82,14.8,10.12
170027,'295 category',56,30.38,83,44.17,7.87
165532,'205 category',56,30.39,82,8.3,11.25
165018,'325 category',56,30.38,77,4.26,5.62
164522,'345 category',57,30.39,74,0.11,6.75
164020,'370 category',57,30.39,73,89.46,4.5
163523,'390 category',57,30.39,69,353.86,3.37
163019,'410 category',57,30.39,74,339.56,9
162519,'430 category',57,30.39,75,13.27,9
162021,'455 category',57,30.39,76,39.79,6.75
161522,'475 category',57,30.39,77,86.57,5.62
161019,'495 category',58,30.39,72,49.65,6.75
160020,'535 category',58,30.39,71,49.23,5.62
155522,'555 category',58,30.39,72,352.07,6.75
155019,'525 category',58,30.39,75,84.17,3.37
154521,'610 category',58,30.39,76,35.28,4.5
154019,'615 category',58,30.39,76,61.81,6.75
153525,'635 category',58,30.39,70,71.06,6.75
153024,'655 category',58,30.39,74,15.15,12.37
152520,'670 category',58,30.38,78,73.79,10.12
152025,'695 category',58,30.39,79,33.35,3.37
151522,'705 category',58,30.39,78,59.84,9
151024,'790 category',58,30.39,79,33.49,12.37
150518,'860 category',58,30.38,79,35.6,14.62
150019,'760 category',59,30.39,79,31.03,7.87
145519,'780 category',58,30.39,77,347.59,7.87
145021,'445 category',59,30.39,80,353.76,12.37
144520,'820 category',59,30.39,76,18,9
144025,'845 category',59,30.39,75,31.57,7.87
143518,'950 category',59,30.38,74,83.27,6.75
143023,'890 category',59,30.39,73,95.76,5.62
142520,'865 category',59,30.39,72,30.95,5.62
142021,'880 category',59,30.39,76,304.89,2.25
141519,'1065 category',59,30.39,73,36.41,11.25
141022,'970 category',59,30.39,72,5.49,11.25
140521,'1025 category',59,30.39,72,71.04,9
140024,'1050 category',59,30.4,72,77.04,4.5
135521,'620 category',59,30.4,73,24.58,7.87
135021,'960 category',59,30.4,72,24.29,9
134518,'955 category',59,30.4,72,58.61,3.37
134019,'970 category',60,30.4,68,37.38,13.5
133518,'975 category',59,30.4,66,329.58,3.37
133022,'980 category',59,30.41,67,32.33,7.87
132525,'990 category',60,30.41,68,39.69,7.87
132021,'995 category',60,30.4,68,359.92,3.37
131525,'1000 category',60,30.4,70,87.75,9
131023,'1010 category',60,30.41,69,14.71,15.75
130519,'1015 category',60,30.41,69,6.91,11.25
130021,'1015 category',60,30.41,68,75.81,12.37
125520,'1025 category',60,30.41,69,34.13,11.25
125020,'1035 category',60,30.41,66,339.4,4.5
124525,'1030 category',60,30.41,63,13.74,6.75
124027,'1035 category',60,30.42,61,341.03,9
123521,'1040 category',60,30.42,62,43.27,12.37
123021,'1040 category',60,30.42,66,14.64,11.25
104519,'960 category',59,30.45,65,22.24,10.12
104025,'950 category',59,30.45,66,29.58,5.62
103519,'940 category',58,30.45,66,101.13,6.75
103022,'930 category',58,30.45,72,77.44,7.87
102522,'920 category',59,30.45,70,27.55,2.25
102020,'910 category',59,30.45,69,53.74,12.37
101529,'900 category',59,30.45,60,49.31,9
101019,'885 category',59,30.45,58,96.26,4.5
100532,'875 category',59,30.45,58,75.7,9
100022,'860 category',58,30.45,66,80.37,3.37
95523,'850 category',58,30.45,65,143.21,6.75
95019,'835 category',57,30.45,72,87.81,6.75
94518,'820 category',57,30.45,69,91,3.37
94026,'805 category',58,30.45,65,2.38,4.5
93520,'790 category',57,30.45,66,61.29,10.12
93020,'775 category',57,30.45,67,336.17,4.5
92526,'755 category',57,30.45,69,61.23,10.12
92022,'740 category',57,30.45,70,91.96,4.5
91523,'725 category',58,30.45,71,92.37,10.12
91026,'705 category',58,30.45,60,339.69,9
90520,'685 category',57,30.45,66,82.98,9
90019,'665 category',57,30.45,69,87.03,7.87
85524,'650 category',57,30.45,73,65.74,7.87
85020,'630 category',57,30.45,78,51.39,7.87
84521,'610 category',56,30.45,80,123.21,3.37
84023,'590 category',56,30.45,81,43.31,4.5
83527,'570 category',55,30.45,85,55.73,3.37
83020,'555 category',54,30.44,88,155.97,11.25
